GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
" ""53019""","Ferry, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3371,3297,3601,4036,5086,4934,5056,4917,5446,6511,6726,6883,7720,7743,8424,8696,9174,9488,9913,10526,11874,12832,13078,13921,14364,15354,15530,16218,16849,16824,17360,17650,17631,18153,18581,19551,19879,20135,22061,24643,26257,27598,28332,30132,30703,32607,33776,34303,34810,34681,35826,39899
" ""53021""","Franklin, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3732,3984,4072,4499,5456,6392,7278,7422,7567,8335,9012,10336,11247,11199,11615,12055,11783,12170,12447,13330,13859,14647,15059,16299,17566,17621,17469,19040,18777,18943,18909,19955,21130,21481,22591,22667,23626,24145,26629,28359,29666,30536,31807,31527,31639,33069,34834,35141,36007,36877,39104,43271
" ""53023""","Garfield, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5034,5705,7881,8994,12053,10399,9818,9539,7944,9330,9776,13641,15254,15325,18767,18024,16041,17303,16317,15838,17376,18677,18401,19978,22341,18183,20541,25287,22495,23351,21199,25277,24419,24210,27129,26943,26039,27220,31462,35408,35860,37493,41783,40471,39405,38163,44228,40560,43230,44496,50454,57967
" ""53025""","Grant, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3628,3722,3861,4591,5699,6702,7130,7460,7236,8071,8552,9510,10063,10262,11246,12362,11871,12599,12305,13023,14184,15134,16140,17332,19056,18801,18612,20196,20360,20849,19916,20989,21442,22006,23559,24399,24189,24688,27791,28916,29183,29911,31745,32904,34359,34511,37847,37607,38321,38002,40216,48468
" ""53027""","Grays Harbor, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3609,3768,4075,4453,5016,5439,5715,6656,7305,8012,9251,10133,11257,12112,12349,12390,12971,13414,13740,14479,15477,15852,16611,17562,18055,17978,18775,19208,19926,20940,21231,22429,23000,23668,24664,25550,26336,27425,28702,30305,29767,30295,30963,32099,32216,34501,35153,36316,37488,39056,40319,43710
" ""53029""","Island, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4349,4716,5084,5396,6098,6456,7465,7170,7744,9150,10392,10839,11727,12723,13526,14872,15489,16014,16406,17356,18792,18514,19346,19915,21119,22138,22923,24486,25678,27853,27731,28060,28637,29626,31170,32486,34053,36472,39373,40897,39715,40343,41820,43987,45997,47731,49366,50552,52351,53427,55908,59200
" ""53031""","Jefferson, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3742,3876,4296,4648,5212,5593,6202,6867,7360,7878,9096,9868,10699,11332,12601,13710,13981,14497,14748,16190,17180,18207,19364,20274,21030,21896,22294,23661,25186,26960,27952,28703,30808,30421,31742,34250,34593,36770,38879,40129,37476,37966,39759,41829,40792,43705,45828,46651,49146,51582,53765,56585
" ""53033""","King, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4967,5024,5165,5570,6163,6838,7691,8437,9284,10627,12060,13329,14611,15514,16262,17402,18540,19638,20574,22198,23950,25596,26719,28179,28641,29763,31215,33306,35400,39869,43543,45906,45766,45818,47016,51422,51862,56602,60582,61047,55084,55766,58850,65370,66179,71820,75367,78776,83086,88308,92026,96647
" ""53035""","Kitsap, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4545,4787,4999,5385,5607,6636,7207,7897,8749,9502,10301,10925,11529,12779,13757,14363,14981,15346,15959,16757,17871,19722,20825,21481,22451,23122,23408,24252,25903,27038,28115,30338,31166,32032,33542,35521,37687,38822,40793,42538,41350,42147,42902,44558,44953,47369,48450,50131,52009,54597,57197,60704
" ""53037""","Kittitas, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3083,3265,3429,3533,4088,4586,5382,5899,6342,6944,8060,9157,9749,10052,10724,11817,12066,12739,12634,13715,15062,15618,16783,17329,18179,18444,19236,20254,20949,22197,22831,23917,24630,24879,25309,25821,27141,29017,31498,32226,31185,33299,34313,35821,35744,36557,37752,38697,39813,40631,42445,45267
" ""53039""","Klickitat, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3352,3660,4241,4608,5389,5590,5894,6106,6518,7419,8513,9086,10340,10372,11182,11975,11828,12653,12244,13211,14359,15337,15752,16553,17482,18294,18894,20847,21014,21594,21590,22819,23194,23622,24191,24722,26280,28420,30969,33700,34629,36371,37463,40080,38247,40071,41878,42928,45505,47162,47985,51973
" ""53041""","Lewis, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3443,3875,4223,4534,5104,5605,6118,6730,7318,8042,8806,9196,10048,10586,11241,11881,12282,12656,12668,13837,14741,15527,16017,17035,17632,18386,19038,20015,20877,21309,21917,22613,23894,24206,25008,26334,26934,28293,30206,32090,31642,32326,32760,34228,34686,36512,38060,38470,39687,41618,44091,47752
" ""53043""","Lincoln, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,5151,5623,5807,7425,7615,9420,10481,8292,8796,10284,10308,12761,14506,14745,20529,18383,16811,18206,16604,17839,17495,18620,18304,19820,21761,19059,21207,24123,23089,22345,21472,23327,24004,24273,26041,26383,25653,27035,30280,33301,35891,36051,39117,39696,41447,39685,44355,41180,41325,42278,44794,50851
" ""53045""","Mason, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3774,3817,4146,4578,5062,5571,5910,6452,6953,7797,8553,9339,9958,10171,11012,11487,12118,12528,12696,13549,14722,15182,15964,16954,17548,17995,18842,19887,20705,21913,22442,23209,24952,25676,26670,27730,28269,29881,31549,32639,32556,32847,33832,34727,34808,36478,37542,38841,39955,41071,42663,45901
" ""53047""","Okanogan, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3853,3802,4618,4782,5736,6213,6877,7014,7793,9032,9482,9292,9926,10331,10903,11629,11938,12800,14176,12815,14685,14743,16648,18392,18760,18642,18377,19609,19609,20512,20373,20918,20910,21558,23135,25156,25187,26524,28452,30146,30085,31134,32102,33205,34166,35944,38244,39542,40391,40576,41383,47535
" ""53049""","Pacific, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3630,3682,4061,4475,4868,5141,5556,6526,7100,8125,8981,9734,10501,11074,12044,11958,12433,13052,13287,14153,14771,15156,15820,16509,17030,17446,18339,19100,19848,20355,20409,21353,22880,22992,23822,25624,26239,27830,29938,32527,32599,33329,33037,34617,34935,37130,37271,38668,38848,39833,40880,43749
" ""53051""","Pend Oreille, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3026,3169,3417,3606,4191,4410,4698,4976,5385,6025,6521,6871,7450,7963,8770,10103,10179,10633,10740,11570,12054,13262,14230,15043,15879,15977,17064,17950,18981,19227,19693,20876,22089,22233,23367,23425,24195,25048,27162,29919,30456,31451,31834,32568,32833,34823,36003,37703,38921,41148,43497,46571
" ""53053""","Pierce, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4187,4448,4588,4767,5465,5984,6479,7102,7636,8505,9329,10290,11303,11996,12670,13397,14067,14711,15195,15893,17008,18271,19008,20045,20725,21301,22216,23290,25111,26446,27056,28530,28776,29128,30140,31467,33201,35299,37588,39110,37286,38194,39293,40519,41499,43479,45039,46283,47935,49928,52496,56532
" ""53055""","San Juan, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4726,5104,5558,6057,6432,6997,7296,8328,8885,9980,9971,11371,12740,13308,14547,16364,17203,17886,18053,21053,23393,23823,24628,26307,27986,30179,30821,32756,35424,38330,39009,39935,40424,39521,41563,45635,48087,51589,55754,58315,48708,50275,52992,61081,60614,66389,69935,71418,71754,77422,79117,81858
" ""53057""","Skagit, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3923,4021,4369,4759,5544,6024,6816,7351,7716,8503,9505,10220,11097,11738,12656,13167,13880,14489,14742,15892,17597,18180,18906,19810,20280,21146,22117,23263,24207,25749,26781,28095,28406,28808,29937,31003,32424,35045,37303,38922,37951,38154,39631,42039,42603,43939,45678,46958,48812,50703,53221,57315
" ""53059""","Skamania, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3347,3344,3775,4173,4764,5063,5554,6312,6758,7704,9505,10073,9770,9477,10187,11172,11699,12989,12683,14249,14825,16031,16275,17081,17237,17867,18018,20334,20892,21495,22216,22783,23141,23242,24661,26343,28478,29429,32161,34267,33333,32522,34391,37468,36591,38072,39745,41767,42696,44868,46587,49519
" ""53061""","Snohomish, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4056,4081,4064,4391,4855,5497,6188,6850,7558,8674,10104,11121,11962,12475,12990,13743,14626,15576,16191,17265,18765,19623,20417,21442,21961,22804,23700,25300,27437,28515,29210,30969,31400,31347,31747,32953,34571,37342,40131,42185,39581,39875,41819,44005,44563,46717,48291,49970,51879,54934,57900,62267
" ""53063""","Spokane, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3729,3902,4148,4530,4904,5525,6074,6682,7258,8079,8942,9811,10633,11118,11950,12575,12983,13580,14137,14948,16170,17038,18013,18955,19601,20434,20961,21811,22923,24108,24883,26656,26631,26930,27701,28819,29661,31480,33453,35295,34155,34740,36025,37412,37523,39296,40635,41698,43184,45209,46902,50038
" ""53065""","Stevens, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3227,3238,3615,4020,4481,4814,5182,5635,6576,7275,8102,8041,8685,9178,10055,10402,10665,10940,10968,12054,12866,13259,14184,14941,15707,16152,16104,16672,17512,18347,18791,19866,20816,21254,22082,23343,24177,25762,27251,28800,28723,29555,30443,31485,32387,34140,34926,35648,36653,38084,39894,42740
" ""53067""","Thurston, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,4162,4612,4950,5216,5742,6201,6753,7431,7729,8702,9465,10377,11349,11762,12556,13598,14604,15425,16019,16904,18355,19387,20731,21919,22635,23247,23924,24747,26032,27481,28184,30675,31965,32242,33208,34427,35541,37245,39528,41297,39940,40487,40958,42433,42391,43868,45291,46796,48010,49483,52010,56007
" ""53069""","Wahkiakum, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3450,3492,3842,4013,5030,5274,5455,6168,6728,7455,8496,8693,9514,10069,10785,11352,12669,13869,13621,14568,15755,16484,16181,16975,17541,17761,18434,18994,20016,21060,21848,22623,23659,23653,25143,26031,26145,26609,28482,30081,30580,32273,33459,34487,35166,36981,39068,39881,40636,42286,44014,47027
" ""53071""","Walla Walla, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3738,3970,4205,4766,5715,6127,6627,7177,7611,8644,9628,10671,11483,11532,12537,13088,13235,13634,13749,14232,14945,15649,16031,17025,17827,18084,18557,20109,20314,21537,21917,24006,25115,24592,25866,26744,27584,28810,31455,34236,33462,34301,35579,37039,37844,38975,40623,41297,42945,44521,46648,51767
" ""53073""","Whatcom, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3480,3888,4307,4351,4845,5390,5978,6620,7149,7878,8735,9296,9884,10311,11229,11924,12618,13442,14043,14742,16052,17523,18326,18766,18924,19657,20268,21388,22170,23381,23844,24748,26136,25978,27530,29235,30524,32516,34886,36542,35422,36539,38120,40403,39987,41865,43373,44198,45394,47898,49868,52787
" ""53075""","Whitman, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3736,3721,3832,4184,4708,5274,6556,6363,6010,7304,7633,8935,9887,10058,12631,12294,12171,12995,12855,13177,13490,14232,14831,15664,16521,15935,16920,19070,18810,18912,18704,21084,20684,20828,22405,23383,23295,24438,27969,30383,30018,30859,33583,33646,33109,33100,34282,33930,35872,38953,40682,44628
" ""53077""","Yakima, WA",8,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3464,3537,3845,4180,4845,5409,6099,6271,6677,7763,8500,9083,9911,10342,10808,11557,11684,12458,13283,13400,14777,16001,16679,17706,18196,18534,18830,19872,20300,21146,21197,22308,22791,22998,24414,25333,25607,26536,28876,31033,30347,31724,33280,35289,35445,37419,38490,39115,40415,41740,43910,49099
" ""54000""",West Virginia,5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2832,3156,3418,3729,4062,4481,4991,5455,6012,6641,7335,8011,8726,9268,9537,10344,10890,11295,11728,12697,13618,14608,15182,16277,16780,17480,18037,18767,19587,20447,21037,22317,23754,24517,24823,25687,26981,28704,29711,31607,31718,32764,34594,35478,35354,36618,37529,37453,39258,41406,42500,44994
" ""54001""","Barbour, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2267,2456,2772,3221,3563,3864,4504,4695,5277,5683,6402,6865,7480,8117,8070,8628,8791,9084,9066,9679,10337,10816,11411,12162,12799,13290,13510,14108,15090,15541,16074,17107,17961,18886,19447,20393,21325,23026,24240,25758,25965,26880,27942,29027,28651,29299,29315,29452,31011,32717,33642,35878
" ""54003""","Berkeley, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3373,3700,4003,4332,4720,5091,5532,5919,6447,7314,8039,8604,9457,10032,10440,11635,12350,13076,13838,14741,15669,15914,16070,16851,17335,17786,18475,19261,20553,21064,21721,23547,24865,25957,26928,27846,29531,30871,31816,32955,32878,33803,35050,36204,36162,36919,38100,39564,40640,41932,42738,45610
" ""54005""","Boone, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2460,3065,3346,3954,4295,4967,5417,5638,6331,7243,7978,8639,9066,10462,10223,10912,11158,11650,12467,13012,12419,13759,15283,15162,14794,16376,16708,16544,16811,17719,18069,18686,19074,19909,20439,21278,22769,24831,26255,29717,29576,30651,33320,32822,31185,31174,31800,31387,32974,35438,36504,39493
" ""54007""","Braxton, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1855,2324,2526,2487,2722,3001,3314,3567,3949,4448,5170,6128,6795,7572,7619,8509,8789,9189,9473,10158,10955,11523,11512,12193,12686,13031,13676,14565,14821,15143,15154,16205,16635,17553,18164,19071,19800,21392,22765,24793,25108,26388,28195,29876,29050,29888,31227,29882,30507,31967,32756,34972
" ""54009""","Brooke, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3254,3324,3764,4126,4300,4840,5151,5868,6494,7245,8106,8493,9332,9306,9488,10068,10502,11259,11714,12369,13428,14874,14914,15997,16553,17305,17872,18845,19558,20485,20975,23173,24222,24581,24201,24895,25512,27292,28537,30627,30074,31275,33420,34654,34932,37089,38441,37948,39871,42285,45144,49579
" ""54011""","Cabell, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3250,3609,3860,4186,4549,5046,5610,6103,6678,7414,8089,8868,9557,10123,10395,11237,11929,12633,13018,14226,15435,16523,17125,18448,19034,19405,20057,20557,21430,22408,22942,24055,25505,26560,27016,27248,28273,30068,31705,33868,33770,34538,36092,36891,36541,37964,38835,38824,40393,43312,43890,46805
" ""54013""","Calhoun, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1783,2031,2138,2309,2564,2777,3020,3330,3586,4127,4665,5194,5707,6082,6616,7149,7617,7731,8001,9389,9873,10247,10721,11828,12175,12613,12697,12972,13512,13960,14404,15565,17058,17563,18343,18776,18964,20251,20680,23460,24387,25209,26989,29843,28823,29569,28564,27070,28757,30232,31409,34734
" ""54015""","Clay, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1726,1900,2092,2382,2697,3015,3428,3684,3869,4238,5004,5274,5810,6407,6289,6586,6905,7095,7428,7708,8418,9249,9514,10336,10793,11663,12021,12507,12831,13004,13292,13863,16319,17102,17212,17898,18677,20851,21955,24231,25364,25852,28084,28630,27857,29311,29495,28706,29754,31852,32849,35702
" ""54017""","Doddridge, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,1862,2135,2271,2300,2560,2923,3221,3559,3939,4445,5059,5839,6219,6644,6986,7697,8099,8276,8661,9104,9925,10974,11305,12132,12568,13038,13261,14342,14876,15559,16089,17275,17741,17177,15550,16095,15452,15776,15213,16116,16426,17422,19535,20527,21176,26231,25382,25485,27350,29661,30716,32085
" ""54019""","Fayette, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2384,2726,2956,3163,3504,3839,4289,4729,4958,5446,6102,6728,7392,7923,7851,8507,8886,9227,9479,10325,11179,11905,12617,13567,14215,15002,15476,16120,16768,17638,17799,18495,19840,20627,20705,21553,22309,23879,25030,27031,27237,27808,30008,31210,30587,31443,32386,31913,33247,34761,36763,38680
" ""54021""","Gilmer, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2099,2184,2400,2530,2681,2871,3231,3708,4213,4875,5409,5853,6468,6905,7402,8194,8843,8691,9036,9137,10786,11893,11983,13485,14146,14398,14803,15568,16657,16441,16601,17716,18785,18237,18623,17593,18384,18876,18917,19795,19818,20535,22583,24196,25001,26790,27976,26274,27830,28573,29646,31020
" ""54023""","Grant, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2195,2541,2960,3313,3638,3573,4011,4312,4836,5221,6161,6812,7246,8024,8895,9800,10308,10547,10801,11704,12719,14713,15644,16258,17031,17334,17691,18504,19059,19688,20021,21470,25426,24533,24574,24222,24758,24918,26378,27734,28505,29122,30652,31059,32112,34455,34313,35705,36919,35827,37173,40571
" ""54025""","Greenbrier, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2548,2741,2943,3226,3628,3965,4551,4787,5455,6110,6723,7057,7598,8384,8630,9371,9834,10276,10904,12010,13238,14185,14698,15984,16740,16750,17402,18091,19269,20111,20457,21689,22626,22924,23463,25041,25942,27616,27735,29484,29212,30522,33280,32118,32961,34487,36272,34967,36691,37797,38431,40759
" ""54027""","Hampshire, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2098,2380,2691,2823,3255,3720,3895,4253,4687,5280,5922,6496,7247,7450,7791,8624,9460,10194,10515,10968,11563,12173,12064,13026,13483,14125,14771,15472,16108,16768,17840,19411,20350,20548,20730,22212,24328,25176,25499,26771,26672,28000,29194,29807,30347,30998,32763,34956,35231,35988,37548,39802
" ""54029""","Hancock, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3730,3986,4410,4901,5195,6113,6571,7341,8211,9136,10072,10377,11496,11115,10863,11346,12084,13041,13691,15204,16583,17092,16640,17733,18294,18857,19093,19863,20400,20799,21120,22650,24272,25389,25426,25809,26453,28516,30304,32170,31544,32976,34579,35850,36154,37025,38525,38857,40193,42451,43962,47007
" ""54031""","Hardy, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2116,2395,2551,2996,3558,3488,3799,4079,4606,5276,5965,6484,6893,6993,7475,8887,9778,10915,10833,11592,12676,13258,13679,14742,16429,17029,16884,16942,17727,18303,19457,20539,21252,20916,21560,22515,22993,22659,22939,24072,24782,26292,27990,28229,29238,30023,31497,31653,34133,34094,35261,38269
" ""54033""","Harrison, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,3085,3371,3809,4162,4365,4866,5347,5652,6347,7002,7877,8540,9323,9915,10253,11157,11722,11673,12228,13423,14170,15268,16243,17237,17640,18439,18917,20067,21336,22384,23238,24374,25699,27100,27769,28688,31425,34201,34038,36521,35918,37697,40717,41271,41683,44281,44080,43128,45694,49131,50174,52124
" ""54035""","Jackson, WV",5,CAINC1,3,...,Per capita personal income (dollars) 2/,Dollars,2681,2961,3301,3474,3955,4514,4824,5486,6155,6961,7657,8336,8984,8539,8742,9438,9586,10090,10678,11486,12125,12782,13177,14918,15305,16502,16873,17371,18274,19269,19253,20147,20929,21334,21583,22294,23493,25500,27145,29335,29127,27378,30696,32255,32730,33982,34965,34294,35681,38444,39001,41622
